"","paddy_raster_df","Freq"
"1","101",43862.625
"2","102",31662.0625
"3","103",951.375
"4","201",29880.8125
"5","202",153389.125
"6","203",2526
"7","301",932.3125
"8","302",1567.9375
"9","303",667.5625
"10","304",3388.625
"11","401",8538.4375
"12","402",10089.9375
"13","404",19453.4375
