"","code","area_ha"
"1","1",2461
"2","2",24579
"3","3",27629
"4","4",50420
"5","11",1
"6","27",83
"7","43",67
"8","59",1175
"9","75",1
"10","91",7
"11","107",206
"12","123",4195
"13","155",10
"14","171",2
"15","187",147
"16","219",4
"17","233",745
"18","235",5096
"19","249",21513
"20","251",170882
