"","code","area_ha"
"1","1",10722
"2","2",2599
"3","3",2601
"4","4",14772
"5","27",1
"6","59",125
"7","123",3348
"8","155",15
"9","187",14
"10","219",208
"11","249",13168
"12","251",192455
