"","code","area_ha"
"1","1",48026
"2","2",20341
"3","3",3459
"4","4",19737
"5","27",90
"6","43",5
"7","59",784
"8","91",5
"9","107",12
"10","123",1628
"11","155",22
"12","187",58
"13","233",365
"14","235",1372
"15","249",27634
"16","251",185700
