"","code","area_ha"
"1","1",24033
"2","2",35294
"3","3",32592
"4","4",98123
"5","59",150
"6","107",2
"7","123",863
"8","187",6
"9","233",751
"10","235",2013
"11","249",30169
"12","251",85242
