"","code","area_ha"
"1","1",562
"2","2",6600
"3","3",1033
"4","4",3584
"5","27",8615
"6","43",1
"7","59",36616
"8","91",11
"9","107",370
"10","123",60119
"11","155",4
"12","171",2
"13","187",1590
"14","235",1375
"15","251",119546
