"","code","area_ha"
"1","1",1174
"2","2",11764
"3","3",7462
"4","4",8758
"5","11",1
"6","27",121
"7","43",56
"8","59",1038
"9","91",7
"10","107",251
"11","123",4990
"12","155",5
"13","171",4
"14","187",134
"15","233",675
"16","235",5761
"17","249",14654
"18","251",183173
