"","code","area_ha"
"1","1",17014
"2","2",22095
"3","3",14770
"4","4",28347
"5","10",140533
"6","27",5
"7","59",72
"8","123",364
"9","187",8
"10","233",106
"11","235",430
"12","249",22700
"13","251",62794
