"","code","area_ha"
"1","1",1202
"2","2",14490
"3","3",40790
"4","4",22184
"5","10",77925
"6","27",91
"7","59",407
"8","91",11
"9","122",5
"10","123",1932
"11","155",17
"12","187",51
"13","219",4
"14","249",14862
"15","250",149
"16","251",65905
