"","code","area_ha"
"1","1",58176
"2","2",9470
"3","3",20400
"4","4",90145
"5","27",6
"6","43",7
"7","59",323
"8","91",1
"9","107",5
"10","123",1572
"11","155",3
"12","187",46
"13","233",212
"14","235",580
"15","249",10977
"16","251",48102
