"","code","area_ha"
"1","1",32284
"2","2",29556
"3","3",35297
"4","4",10659
"5","10",85257
"6","59",92
"7","123",1662
"8","187",6
"9","233",71
"10","235",174
"11","249",14295
"12","251",99885
