"","code","area_ha"
"1","1",168
"2","2",164
"3","4",1
"4","10",187816
"5","27",52
"6","59",2745
"7","91",1
"8","107",153
"9","123",20808
"10","155",190
"11","187",2139
"12","219",10
"13","235",1409
"14","249",132
"15","251",93450
