"","code","area_ha"
"1","1",1077
"2","2",15653
"3","3",13324
"4","4",12158
"5","27",63
"6","59",1943
"7","123",7278
"8","155",4
"9","187",211
"10","219",1
"11","249",17811
"12","251",170502
