"","paddy_raster_df","Freq"
"1","101",26175.9375
"2","102",13055
"3","103",3884.125
"4","201",13001.0625
"5","202",140874.875
"6","203",23164.5625
"7","301",2371.5
"8","302",504.625
"9","303",7504.125
"10","304",7382.625
"11","401",5702.9375
"12","402",14071.375
"13","404",49164
