"","code","area_ha"
"1","1",24975
"2","2",37389
"3","3",40368
"4","4",8622
"5","59",185
"6","107",102
"7","123",8188
"8","187",42
"9","233",238
"10","235",5014
"11","249",17770
"12","251",166345
