"","code","area_ha"
"1","1",59518
"2","2",3316
"3","3",12457
"4","4",31052
"5","43",4
"6","59",209
"7","107",19
"8","123",1853
"9","187",14
"10","233",275
"11","235",1962
"12","249",21884
"13","251",107465
