"","code","area_ha"
"1","1",1178
"2","2",36243
"3","3",99677
"4","4",32440
"5","11",32
"6","27",706
"7","43",25
"8","59",2244
"9","75",6
"10","91",55
"11","107",55
"12","123",4494
"13","155",212
"14","171",6
"15","187",330
"16","219",19
"17","233",236
"18","235",865
"19","249",24950
"20","251",105447
