"","code","area_ha"
"1","1",24566
"2","2",67492
"3","3",21849
"4","4",12106
"5","10",89516
"6","27",70
"7","59",307
"8","91",4
"9","123",1231
"10","155",7
"11","187",39
"12","249",28814
"13","251",63237
