"","code","area_ha"
"1","1",4221
"2","2",6116
"3","3",11312
"4","4",60327
"5","27",3
"6","59",324
"7","107",4
"8","123",1667
"9","187",33
"10","233",360
"11","235",1973
"12","249",17979
"13","251",135709
