"","code","area_ha"
"1","1",61821
"2","2",11886
"3","3",13981
"4","4",50300
"5","27",84
"6","59",519
"7","91",5
"8","107",8
"9","123",1527
"10","155",10
"11","187",60
"12","219",2
"13","233",256
"14","235",849
"15","249",23249
"16","251",75471
