"","code","area_ha"
"1","1",88419
"2","2",32114
"3","3",26310
"4","4",15840
"5","27",255
"6","59",1505
"7","91",17
"8","123",4342
"9","155",61
"10","187",193
"11","219",4
"12","233",24
"13","249",28728
"14","251",111426
