"","code","area_ha"
"1","1",164650
"2","2",6792
"3","3",8341
"4","4",38007
"5","27",2
"6","59",67
"7","91",2
"8","123",205
"9","187",3
"10","233",71
"11","235",230
"12","249",3931
"13","251",17727
