"","code","area_ha"
"1","1",3079
"2","2",16994
"3","3",20823
"4","4",34727
"5","27",17
"6","59",648
"7","107",24
"8","123",5242
"9","155",4
"10","187",50
"11","233",265
"12","235",1024
"13","249",25324
"14","251",131794
