"","paddy_raster_df","Freq"
"1","101",32999.9375
"2","102",7473.1875
"3","103",2159.3125
"4","201",6921.3125
"5","202",80555.6875
"6","203",10981.25
"7","301",3571.5
"8","302",2869.9375
"9","303",15119
"10","304",23731.875
"11","401",5687.875
"12","402",18526.625
"13","404",70249.4375
