"","code","area_ha"
"1","1",6105
"2","2",39638
"3","3",24197
"4","4",143478
"5","10",1101
"6","11",14
"7","27",12
"8","43",7
"9","59",148
"10","75",2
"11","107",6
"12","123",655
"13","139",1
"14","155",1
"15","187",39
"16","203",1
"17","235",58
"18","249",1105
"19","251",23460
