"","code","area_ha"
"1","1",2464
"2","2",11166
"3","3",18441
"4","4",25963
"5","27",509
"6","43",14
"7","59",3089
"8","91",27
"9","107",53
"10","123",7986
"11","155",65
"12","187",486
"13","219",1
"14","233",77
"15","235",722
"16","249",19716
"17","251",149249
