"","code","area_ha"
"1","1",54580
"2","2",12932
"3","3",22893
"4","4",25673
"5","27",18
"6","43",20
"7","59",1316
"8","107",19
"9","123",10885
"10","155",27
"11","187",490
"12","219",1
"13","233",649
"14","235",5881
"15","249",10336
"16","251",163518
