"","code","area_ha"
"1","1",2959
"2","2",51422
"3","3",12414
"4","4",57546
"5","10",25661
"6","59",211
"7","107",89
"8","123",1631
"9","187",52
"10","233",18
"11","235",4061
"12","249",419
"13","251",152755
