"","paddy_raster_df","Freq"
"1","101",98910.5625
"2","102",5084
"3","103",1581.25
"4","201",26623.4375
"5","202",101538.0625
"6","203",16159.9375
"7","301",3128.375
"8","302",2038.625
"9","303",13646.625
"10","304",11524.4375
"11","401",14903.375
"12","402",924.875
"13","404",10871
