"","paddy_raster_df","Freq"
"1","101",8439.625
"2","102",6458.5
"3","103",1540.1875
"4","104",11929.9375
"5","201",2835.125
"6","202",80572.125
"7","203",18025.9375
"8","204",1677.375
"9","301",12631.6875
"10","302",1305.75
"11","303",35657.0625
"12","304",20445.8125
"13","401",7279.0625
"14","402",7458.125
"15","403",1703.5
"16","404",63213.5625
