"","code","area_ha"
"1","1",1316
"2","2",9675
"3","3",8965
"4","4",14552
"5","11",61
"6","27",2520
"7","43",323
"8","59",10027
"9","75",4
"10","91",227
"11","107",711
"12","123",23535
"13","139",9
"14","155",448
"15","171",26
"16","187",1647
"17","219",38
"18","233",257
"19","235",4333
"20","249",10530
"21","251",220033
