"","code","area_ha"
"1","1",25486
"2","2",5014
"3","3",1012
"4","4",7585
"5","10",12881
"6","27",434
"7","43",11
"8","59",6072
"9","91",39
"10","107",68
"11","123",17928
"12","155",299
"13","187",1661
"14","219",16
"15","235",1661
"16","249",117
"17","251",159744
