"","paddy_raster_df","Freq"
"1","101",5569.125
"2","102",6487.3125
"3","103",1187.25
"4","104",20899.625
"5","201",3097.5
"6","202",73402.1875
"7","203",15340.9375
"8","204",7254.125
"9","301",924.6875
"10","302",1382.8125
"11","303",21394.5
"12","304",32920.5
"13","401",4191.8125
"14","402",21562.0625
"15","403",1679.5625
"16","404",90787.0625
