"","x"
"Accuracy",0.754716981132076
"Kappa",0.668948948948949
"AccuracyLower",0.661612843293347
"AccuracyUpper",0.833093609154465
"AccuracyNull",0.311320754716981
"AccuracyPValue",8.15653278980201e-21
"McnemarPValue",NA
