"","x"
"Accuracy",0.443396226415094
"Kappa",0.244868389277952
"AccuracyLower",0.346920446572657
"AccuracyUpper",0.54311619052539
"AccuracyNull",0.311320754716981
"AccuracyPValue",0.00288693843058275
"McnemarPValue",0.0206732058040701
