"","x"
"Accuracy",0.367924528301887
"Kappa",0.146804420951466
"AccuracyLower",0.276321741204607
"AccuracyUpper",0.467110174987592
"AccuracyNull",0.311320754716981
"AccuracyPValue",0.125057054185052
"McnemarPValue",0.59264189896451
