"","Overall"
"LS8_B01",12.1724364285837
"LS8_B02",24.836619053453
"LS8_B03",31.0046513742845
"LS8_B04",72.5962280858223
"LS8_B05",48.3796231822902
"LS8_B06",82.2109295773987
"LS8_B07",100
"VH_MIN",15.303694762539
"VH_MIN_1",7.78523185614033
"d_VH_MIN",0
