"","Overall"
"S2_B02",50.3983029876944
"S2_B03",47.8427032086132
"S2_B04",85.8580013634333
"S2_B05",91.61767911856
"S2_B06",11.3107901208157
"S2_B07",39.2971516200603
"S2_B08",36.9858514150298
"S2_B11",100
"S2_B12",95.9946497717276
"S2_B8A",36.173818121964
"LS8_B01",28.9829250610122
"LS8_B02",43.0538859660918
"LS8_B03",44.6497247822173
"LS8_B04",63.0841136236199
"LS8_B05",33.7463711557131
"LS8_B06",72.6942151007234
"LS8_B07",89.0077797448021
"VH_MAX",0
"VH_MIN",12.7006795694582
