"","Overall"
"LS8_B01",24.3751391657375
"LS8_B02",37.4806875594942
"LS8_B03",42.7358012830281
"LS8_B04",74.1797846317038
"LS8_B05",54.0015591689614
"LS8_B06",87.7118147544507
"LS8_B07",100
"VV_MAX",6.74181439070125
"VV_MEAN",1.1723299789417
"VV_MED",1.96706428516986
"VV_MIN",5.90728758996461
"VV_SUM",0
