"","Overall"
"S2_B02",43.490002133541
"S2_B03",52.6290114734108
"S2_B04",78.7229121402382
"S2_B05",72.8735271748384
"S2_B06",16.6252642208123
"S2_B07",39.2403856981238
"S2_B08",38.0858368226227
"S2_B11",91.2478286895143
"S2_B12",100
"S2_B8A",33.6834692902502
"LS8_B01",36.172044063375
"LS8_B02",37.4776081924988
"LS8_B03",46.0459887562022
"LS8_B04",67.5223394143452
"LS8_B05",35.2830201643316
"LS8_B06",58.649019417523
"LS8_B07",67.9011963233501
"d_VH_MAX",0
