"","Overall"
"LS8_B01",14.8134619399157
"LS8_B02",28.8914957580557
"LS8_B03",37.1184221806661
"LS8_B04",82.534825035048
"LS8_B05",47.4545435000526
"LS8_B06",99.4287610686723
"LS8_B07",100
"VH_MAX",0
"VH_MIN",12.2772621051292
