"","Overall"
"S2_B02",54.0722375481557
"S2_B03",45.6906983125447
"S2_B04",91.358515442072
"S2_B05",84.5993482680328
"S2_B06",14.4611809391032
"S2_B07",35.9375121214274
"S2_B08",31.9028935755049
"S2_B11",94.4509767755229
"S2_B12",100
"S2_B8A",30.6995084751426
"d_VV_MAX100",0
