"","x"
"Accuracy",0.283018867924528
"Kappa",0.0236334989698218
"AccuracyLower",0.199781823578813
"AccuracyUpper",0.378765037595342
"AccuracyNull",0.311320754716981
"AccuracyPValue",0.76663174430293
"McnemarPValue",0.528343857514635
