"","Overall"
"VV_MAX",68.3990145190949
"VV_MEAN",9.12913292930028
"VV_MED",18.362415568661
"VV_MIN",22.7161259084735
"VV_SUM",0
"VV_MAX_1",100
"VV_MEAN_1",25.298181917052
"VV_MED_1",62.6627847876124
"VV_MIN_1",38.5536109984318
"VV_SUM_1",71.4441314166887
