"","Overall"
"VH_MAX",40.6023023007582
"VH_MEAN",24.7308850519953
"VH_MED",28.1115429994073
"VH_MIN",100
"VH_SUM",23.2696679429718
"VV_MAX_1",56.9281665018568
"VV_MEAN_1",0
"VV_MED_1",21.3149702176958
"VV_MIN_1",32.6862754975212
"VV_SUM_1",11.1234207716474
