"","x"
"Accuracy",0.773584905660377
"Kappa",0.694524495677234
"AccuracyLower",0.682099445876385
"AccuracyUpper",0.849223246931142
"AccuracyNull",0.311320754716981
"AccuracyPValue",1.60456125121863e-22
"McnemarPValue",NA
