"","Overall"
"S2_B02",70.596966211861
"S2_B03",58.8045308618793
"S2_B04",60.1941917854282
"S2_B05",96.1174251111856
"S2_B06",0
"S2_B07",38.5528088058627
"S2_B08",19.8142227019914
"S2_B11",96.3520586466684
"S2_B12",100
"S2_B8A",16.7518475861457
"LS8_B01",41.2915090267433
"LS8_B02",50.1006476520582
"LS8_B03",37.611053182853
"LS8_B04",89.5020400879445
"LS8_B05",22.4109316342719
"LS8_B06",96.4518975362455
"LS8_B07",80.0263731403719
"VH_MIN",4.26791739813676
