"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.mtry","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.1.Sensitivity","testCM.Class.2.Sensitivity","testCM.Class.3.Sensitivity","testCM.Class.4.Sensitivity","testCM.Class.1.Specificity","testCM.Class.2.Specificity","testCM.Class.3.Specificity","testCM.Class.4.Specificity","testCM.Class.1.Pos.Pred.Value","testCM.Class.2.Pos.Pred.Value","testCM.Class.3.Pos.Pred.Value","testCM.Class.4.Pos.Pred.Value","testCM.Class.1.Neg.Pred.Value","testCM.Class.2.Neg.Pred.Value","testCM.Class.3.Neg.Pred.Value","testCM.Class.4.Neg.Pred.Value","testCM.Class.1.Precision","testCM.Class.2.Precision","testCM.Class.3.Precision","testCM.Class.4.Precision","testCM.Class.1.Recall","testCM.Class.2.Recall","testCM.Class.3.Recall","testCM.Class.4.Recall","testCM.Class.1.F1","testCM.Class.2.F1","testCM.Class.3.F1","testCM.Class.4.F1","testCM.Class.1.Prevalence","testCM.Class.2.Prevalence","testCM.Class.3.Prevalence","testCM.Class.4.Prevalence","testCM.Class.1.Detection.Rate","testCM.Class.2.Detection.Rate","testCM.Class.3.Detection.Rate","testCM.Class.4.Detection.Rate","testCM.Class.1.Detection.Prevalence","testCM.Class.2.Detection.Prevalence","testCM.Class.3.Detection.Prevalence","testCM.Class.4.Detection.Prevalence","testCM.Class.1.Balanced.Accuracy","testCM.Class.2.Balanced.Accuracy","testCM.Class.3.Balanced.Accuracy","testCM.Class.4.Balanced.Accuracy"
"1","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN + VH_MIN_1 + d_VH_MIN","rf",252,106,10,"noProc",1,0.793650793650794,0.719370382267909,0.754716981132076,0.669385796545106,0.661612843293347,0.833093609154465,0.311320754716981,8.15653278980201e-21,NA,0.878787878787879,0.625,0.793103448275862,0.65,0.972602739726027,0.939024390243902,0.87012987012987,0.895348837209302,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.946666666666667,0.895348837209302,0.917808219178082,0.916666666666667,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.878787878787879,0.625,0.793103448275862,0.65,0.90625,0.681818181818182,0.741935483870968,0.619047619047619,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.216981132075472,0.122641509433962,0.292452830188679,0.188679245283019,0.311320754716981,0.207547169811321,0.925695309256953,0.782012195121951,0.831616659202866,0.772674418604651
"2","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN + VH_MIN_1 + d_VH_MIN","rf",252,106,10,"noProc",2,0.797619047619048,0.725037975225177,0.754716981132076,0.669385796545106,0.661612843293347,0.833093609154465,0.311320754716981,8.15653278980201e-21,NA,0.878787878787879,0.625,0.793103448275862,0.65,0.972602739726027,0.939024390243902,0.87012987012987,0.895348837209302,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.946666666666667,0.895348837209302,0.917808219178082,0.916666666666667,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.878787878787879,0.625,0.793103448275862,0.65,0.90625,0.681818181818182,0.741935483870968,0.619047619047619,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.216981132075472,0.122641509433962,0.292452830188679,0.188679245283019,0.311320754716981,0.207547169811321,0.925695309256953,0.782012195121951,0.831616659202866,0.772674418604651
"3","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN + VH_MIN_1 + d_VH_MIN","rf",252,106,10,"noProc",3,0.781746031746032,0.704080107607234,0.754716981132076,0.669385796545106,0.661612843293347,0.833093609154465,0.311320754716981,8.15653278980201e-21,NA,0.878787878787879,0.625,0.793103448275862,0.65,0.972602739726027,0.939024390243902,0.87012987012987,0.895348837209302,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.946666666666667,0.895348837209302,0.917808219178082,0.916666666666667,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.878787878787879,0.625,0.793103448275862,0.65,0.90625,0.681818181818182,0.741935483870968,0.619047619047619,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.216981132075472,0.122641509433962,0.292452830188679,0.188679245283019,0.311320754716981,0.207547169811321,0.925695309256953,0.782012195121951,0.831616659202866,0.772674418604651
"4","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN + VH_MIN_1 + d_VH_MIN","rf",252,106,10,"noProc",4,0.80952380952381,0.741720581641151,0.754716981132076,0.669385796545106,0.661612843293347,0.833093609154465,0.311320754716981,8.15653278980201e-21,NA,0.878787878787879,0.625,0.793103448275862,0.65,0.972602739726027,0.939024390243902,0.87012987012987,0.895348837209302,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.946666666666667,0.895348837209302,0.917808219178082,0.916666666666667,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.878787878787879,0.625,0.793103448275862,0.65,0.90625,0.681818181818182,0.741935483870968,0.619047619047619,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.216981132075472,0.122641509433962,0.292452830188679,0.188679245283019,0.311320754716981,0.207547169811321,0.925695309256953,0.782012195121951,0.831616659202866,0.772674418604651
"5","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN + VH_MIN_1 + d_VH_MIN","rf",252,106,10,"noProc",5,0.805555555555556,0.736598476929969,0.754716981132076,0.669385796545106,0.661612843293347,0.833093609154465,0.311320754716981,8.15653278980201e-21,NA,0.878787878787879,0.625,0.793103448275862,0.65,0.972602739726027,0.939024390243902,0.87012987012987,0.895348837209302,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.946666666666667,0.895348837209302,0.917808219178082,0.916666666666667,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.878787878787879,0.625,0.793103448275862,0.65,0.90625,0.681818181818182,0.741935483870968,0.619047619047619,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.216981132075472,0.122641509433962,0.292452830188679,0.188679245283019,0.311320754716981,0.207547169811321,0.925695309256953,0.782012195121951,0.831616659202866,0.772674418604651
"6","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN + VH_MIN_1 + d_VH_MIN","rf",252,106,10,"noProc",6,0.793650793650794,0.720662531176057,0.754716981132076,0.669385796545106,0.661612843293347,0.833093609154465,0.311320754716981,8.15653278980201e-21,NA,0.878787878787879,0.625,0.793103448275862,0.65,0.972602739726027,0.939024390243902,0.87012987012987,0.895348837209302,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.946666666666667,0.895348837209302,0.917808219178082,0.916666666666667,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.878787878787879,0.625,0.793103448275862,0.65,0.90625,0.681818181818182,0.741935483870968,0.619047619047619,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.216981132075472,0.122641509433962,0.292452830188679,0.188679245283019,0.311320754716981,0.207547169811321,0.925695309256953,0.782012195121951,0.831616659202866,0.772674418604651
"7","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN + VH_MIN_1 + d_VH_MIN","rf",252,106,10,"noProc",7,0.793650793650794,0.720692301133942,0.754716981132076,0.669385796545106,0.661612843293347,0.833093609154465,0.311320754716981,8.15653278980201e-21,NA,0.878787878787879,0.625,0.793103448275862,0.65,0.972602739726027,0.939024390243902,0.87012987012987,0.895348837209302,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.946666666666667,0.895348837209302,0.917808219178082,0.916666666666667,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.878787878787879,0.625,0.793103448275862,0.65,0.90625,0.681818181818182,0.741935483870968,0.619047619047619,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.216981132075472,0.122641509433962,0.292452830188679,0.188679245283019,0.311320754716981,0.207547169811321,0.925695309256953,0.782012195121951,0.831616659202866,0.772674418604651
"8","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN + VH_MIN_1 + d_VH_MIN","rf",252,106,10,"noProc",8,0.797619047619048,0.726034405576517,0.754716981132076,0.669385796545106,0.661612843293347,0.833093609154465,0.311320754716981,8.15653278980201e-21,NA,0.878787878787879,0.625,0.793103448275862,0.65,0.972602739726027,0.939024390243902,0.87012987012987,0.895348837209302,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.946666666666667,0.895348837209302,0.917808219178082,0.916666666666667,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.878787878787879,0.625,0.793103448275862,0.65,0.90625,0.681818181818182,0.741935483870968,0.619047619047619,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.216981132075472,0.122641509433962,0.292452830188679,0.188679245283019,0.311320754716981,0.207547169811321,0.925695309256953,0.782012195121951,0.831616659202866,0.772674418604651
"9","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN + VH_MIN_1 + d_VH_MIN","rf",252,106,10,"noProc",9,0.797619047619048,0.725630844114256,0.754716981132076,0.669385796545106,0.661612843293347,0.833093609154465,0.311320754716981,8.15653278980201e-21,NA,0.878787878787879,0.625,0.793103448275862,0.65,0.972602739726027,0.939024390243902,0.87012987012987,0.895348837209302,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.946666666666667,0.895348837209302,0.917808219178082,0.916666666666667,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.878787878787879,0.625,0.793103448275862,0.65,0.90625,0.681818181818182,0.741935483870968,0.619047619047619,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.216981132075472,0.122641509433962,0.292452830188679,0.188679245283019,0.311320754716981,0.207547169811321,0.925695309256953,0.782012195121951,0.831616659202866,0.772674418604651
"10","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN + VH_MIN_1 + d_VH_MIN","rf",252,106,10,"noProc",10,0.797619047619048,0.726116142781034,0.754716981132076,0.669385796545106,0.661612843293347,0.833093609154465,0.311320754716981,8.15653278980201e-21,NA,0.878787878787879,0.625,0.793103448275862,0.65,0.972602739726027,0.939024390243902,0.87012987012987,0.895348837209302,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.946666666666667,0.895348837209302,0.917808219178082,0.916666666666667,0.935483870967742,0.75,0.696969696969697,0.590909090909091,0.878787878787879,0.625,0.793103448275862,0.65,0.90625,0.681818181818182,0.741935483870968,0.619047619047619,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.216981132075472,0.122641509433962,0.292452830188679,0.188679245283019,0.311320754716981,0.207547169811321,0.925695309256953,0.782012195121951,0.831616659202866,0.772674418604651
