"","x"
"Accuracy",0.39622641509434
"Kappa",0.179189352692075
"AccuracyLower",0.302531488334866
"AccuracyUpper",0.495874368993597
"AccuracyNull",0.311320754716981
"AccuracyPValue",0.0392972824841751
"McnemarPValue",0.477942057502557
