"","paddy_raster_df","Freq"
"1","101",30872.25
"2","102",7211.25
"3","103",1459.4375
"4","104",7082.0625
"5","201",3987.625
"6","202",99457.375
"7","203",13058.5
"8","204",7255.625
"9","301",2009.5625
"10","302",1235.3125
"11","303",12622.625
"12","304",18569.3125
"13","401",17771.875
"14","402",18447.3125
"15","403",4501.125
"16","404",62535.6875
