"","code","area_ha"
"1","1",1322
"2","2",18409
"3","3",4730
"4","4",3415
"5","11",49
"6","12",46
"7","27",6686
"8","28",1144
"9","43",58
"10","59",22225
"11","60",304
"12","91",24
"13","107",758
"14","108",43
"15","123",66646
"16","124",1430
"17","155",143
"18","171",67
"19","187",1124
"20","188",5
"21","219",2
"22","233",28
"23","235",1323
"24","249",320
"25","251",175219
"26","252",3718
