"","x"
"Accuracy",0.424528301886792
"Kappa",0.214910150558524
"AccuracyLower",0.329061319124441
"AccuracyUpper",0.524322127473081
"AccuracyNull",0.311320754716981
"AccuracyPValue",0.00910061848493779
"McnemarPValue",0.676562689055966
