"","x"
"Accuracy",0.339622641509434
"Kappa",0.0510295434198746
"AccuracyLower",0.250446411941847
"AccuracyUpper",0.438016536790034
"AccuracyNull",0.311320754716981
"AccuracyPValue",0.296770473954231
"McnemarPValue",NA
