"","x"
"Accuracy",0.830188679245283
"Kappa",0.76998191681736
"AccuracyLower",0.744966607558923
"AccuracyUpper",0.89614085088762
"AccuracyNull",0.311320754716981
"AccuracyPValue",3.2554988377443e-28
"McnemarPValue",NA
