"","x"
"Accuracy",0.820754716981132
"Kappa",0.75699806949807
"AccuracyLower",0.734324541427857
"AccuracyUpper",0.88849409221582
"AccuracyNull",0.311320754716981
"AccuracyPValue",3.35805190641825e-27
"McnemarPValue",NA
