"","x"
"Accuracy",0.783018867924528
"Kappa",0.706229666224847
"AccuracyLower",0.692423990768879
"AccuracyUpper",0.857203548909399
"AccuracyNull",0.311320754716981
"AccuracyPValue",2.08100739509739e-23
"McnemarPValue",NA
