"","x"
"Accuracy",0.69811320754717
"Kappa",0.587147030185005
"AccuracyLower",0.601318581673714
"AccuracyUpper",0.78349982676724
"AccuracyNull",0.311320754716981
"AccuracyPValue",3.35361613808705e-16
"McnemarPValue",NA
