"","x"
"Accuracy",0.89622641509434
"Kappa",0.859636451185747
"AccuracyLower",0.821903462067753
"AccuracyUpper",0.94704674977877
"AccuracyNull",0.311320754716981
"AccuracyPValue",3.4670538411396e-36
"McnemarPValue",NA
