"","x"
"Accuracy",0.849056603773585
"Kappa",0.795416164053076
"AccuracyLower",0.76648030573897
"AccuracyUpper",0.911190398408555
"AccuracyNull",0.311320754716981
"AccuracyPValue",2.50882398436567e-30
"McnemarPValue",NA
