"","x"
"Accuracy",0.30188679245283
"Kappa",0.0434146341463415
"AccuracyLower",0.21650017323276
"AccuracyUpper",0.398681418326286
"AccuracyNull",0.311320754716981
"AccuracyPValue",0.618835211024555
"McnemarPValue",0.000519261844498373
