"","code","area_ha"
"1","1",133888
"2","2",35413
"3","3",40121
"4","4",25884
"5","10",51593
"6","27",1861
"7","28",11
"8","59",2798
"9","91",126
"10","123",4054
"11","155",817
"12","187",887
"13","219",118
"14","249",65
"15","251",11602
