"","code","area_ha"
"1","1",8
"2","27",58
"3","43",87
"4","59",8087
"5","91",20
"6","107",1136
"7","123",124164
"8","155",43
"9","171",74
"10","187",5160
"11","219",12
"12","235",1492
"13","251",168897
