"","code","area_ha"
"1","1",47774
"2","2",14813
"3","3",3614
"4","4",20628
"5","27",1776
"6","43",8
"7","59",9550
"8","91",193
"9","107",70
"10","123",19315
"11","155",502
"12","187",1604
"13","219",68
"14","233",104
"15","235",1210
"16","249",16950
"17","251",171059
