"","x"
"Accuracy",0.826815642458101
"Kappa",0.769087523277467
"AccuracyLower",0.797069162091584
"AccuracyUpper",0.853838418823019
"AccuracyNull",0.25
"AccuracyPValue",1.0804710068277e-230
"McnemarPValue",0.0346466709902414
